id,fecha_entrenamiento,mse,rmse,r2
224,2024-11-07 00:00:00.000,0.030375720619200183,0.17428631793459917,0.8536902666091919
225,2024-11-07 00:00:00.000,0.04078646498606693,0.20195659183613426,0.8035451769828796
226,2024-11-07 00:00:00.000,0.05777897968914888,0.24037258514470589,0.7216979265213013
227,2024-11-07 00:00:00.000,0.03512110452972571,0.1874062553110907,0.8308333158493042
230,2024-11-07 00:00:00.000,0.05393229189463987,0.23223327043005676,0.740226149559021
231,2024-11-07 00:00:00.000,0.05848207289320124,0.24183066987708826,0.7183113098144531
233,2024-11-08 00:00:00.000,0.060517838253003726,0.24600373625821972,0.7085057497024536
234,2024-11-08 00:00:00.000,0.056368799602730196,0.23742114396727643,0.7284902930259705
235,2024-11-08 00:00:00.000,0.04988584540592309,0.2233513944570821,0.7597165107727051
238,2024-11-08 00:00:00.000,0.05960433487287317,0.24413999031881928,0.712905764579773
239,2024-11-08 00:00:00.000,0.0471560802509296,0.2171545077840421,0.7728648781776428
241,2024-11-09 00:00:00.000,0.031809352190301315,0.1783517653131062,0.8467849493026733
245,2024-11-09 00:00:00.000,0.0550862294996322,0.2347045579012734,0.7346680164337158
247,2024-11-09 00:00:00.000,0.05568194892824147,0.2359702289023797,0.7317985892295837
248,2024-11-10 00:00:00.000,0.03663034522385962,0.19139055677817446,0.823563814163208
249,2024-11-10 00:00:00.000,0.042300454953271664,0.20567074403830912,0.7962528467178345
250,2024-11-10 00:00:00.000,0.03987685696850546,0.19969190511511842,0.8079264760017395
251,2024-11-10 00:00:00.000,0.05945813108372967,0.243840380338716,0.7136099934577942
254,2024-11-11 00:00:00.000,0.03927907023413389,0.19818948063440173,0.8108057975769043
256,2024-11-11 00:00:00.000,0.038202348524891,0.19545421081391673,0.815991997718811
261,2024-11-11 00:00:00.000,0.060956069295444844,0.24689282957478706,0.7063949108123779
263,2024-11-11 00:00:00.000,0.027681384961710954,0.16637723690971357,0.8666679859161377
265,2024-11-11 00:00:00.000,0.04155631072211568,0.2038536502545777,0.7998371124267578
268,2024-11-11 00:00:00.000,0.033682540425527624,0.18352803716470031,0.8377624154090881
273,2024-11-11 00:00:00.000,0.059237675829148836,0.24338791224945588,0.7146718502044678
276,2024-11-11 00:00:00.000,0.051997009459757076,0.2280285277322929,0.7495477199554443
277,2024-11-11 00:00:00.000,0.05510238022427149,0.23473896187951307,0.7345901727676392
279,2024-11-12 00:00:00.000,0.05695510813326809,0.23865269353868204,0.7256662249565125
280,2024-11-12 00:00:00.000,0.05094667517292434,0.22571370178375158,0.7546068429946899
283,2024-11-12 00:00:00.000,0.029550779725772046,0.17190340231005333,0.8576637506484985
284,2024-11-12 00:00:00.000,0.060538702164940617,0.2460461382849579,0.7084052562713623
285,2024-11-12 00:00:00.000,0.05232673039348784,0.22875036698000692,0.7479596138000488
286,2024-11-12 00:00:00.000,0.03895618582400531,0.19737321455558582,0.8123610019683838
292,2024-11-12 00:00:00.000,0.03342316214653038,0.18282002665608157,0.8390117883682251
294,2024-11-22 00:00:00.000,0.045230600015597255,0.21267486926197288,0.7821393013000488
303,2024-11-22 00:00:00.000,0.04238984333101047,0.20588793877012435,0.795822262763977
306,2024-11-22 00:00:00.000,0.0451339423424336,0.21244750490988026,0.7826048135757446
308,2024-11-22 00:00:00.000,0.03803975057216809,0.19503781831267517,0.8167752027511597
309,2024-11-22 00:00:00.000,0.04457501365402215,0.21112795564307005,0.7852970361709595
310,2024-12-10 00:00:00.000,0.06404888154428434,0.25307880500801394,0.6914979219436646
311,2024-12-10 00:00:00.000,0.028557713462986058,0.16899027623797191,0.8624470233917236
312,2024-12-10 00:00:00.000,0.03819403133887513,0.1954329330969454,0.9386076331138611
313,2024-12-10 00:00:00.000,0.02845070847988291,0.16867337810064428,0.9542688727378845
314,2024-12-10 00:00:00.000,0.01719631742289094,0.1311347300408665,0.9723589420318604
